,chambre,voyageur,lit,bain,Wifi,Cuisine,Lave,Chauffage,Parking,Perle,Note,Commentaire,Prix,sdb_partage,lit/chambre,bain/voy,vendeur_Particulier,vendeur_Professionnel,ville_Bordeaux,ville_Lille,ville_Lyon,ville_Marseille,ville_Montpellier,ville_Nantes,ville_Nice,ville_Paris,ville_Strasbourg,ville_Toulouse,logement_Hôtel/chambre hôte,logement_appartement,logement_autres,logement_bateau,logement_chambre partagée,logement_chambre privée,logement_château,logement_gîte à la ferme,logement_logement entier,logement_micro-maison
4406,1,4,2,1.0,1,1,0,0,1,0,4.6,40,163,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4407,1,4,1,1.0,1,1,0,0,0,0,4.38,26,92,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4408,1,4,2,1.0,1,1,0,0,1,1,4.97,191,158,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4409,2,4,2,1.5,1,1,0,0,1,0,4.33,12,320,0,1.0,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4410,1,4,2,1.0,1,1,0,0,0,0,4.34,94,129,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4411,2,4,3,1.0,1,1,0,0,0,0,4.2,5,109,0,1.5,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4412,1,4,3,1.0,1,0,0,0,1,0,4.77,163,79,0,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4414,2,4,2,1.5,1,1,0,0,1,0,4.9,10,320,0,1.0,0.375,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4415,1,4,2,1.0,1,1,0,0,0,0,3.89,19,88,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4416,1,4,2,1.0,1,1,0,0,1,0,4.98,101,161,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4417,1,4,2,1.0,1,1,0,0,1,0,5.0,6,92,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4419,1,4,1,1.0,1,1,0,0,1,0,4.88,17,115,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4421,5,12,7,2.0,1,1,0,0,1,0,4.81,84,495,0,1.4,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4422,2,4,2,2.5,1,1,0,0,1,0,4.6,5,690,0,1.0,0.625,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4423,2,6,3,1.0,1,1,0,0,0,0,0.0,0,368,0,1.5,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4424,1,4,3,1.0,1,1,0,0,1,0,4.76,304,151,0,3.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4426,2,4,2,2.0,1,1,0,0,1,0,4.53,36,109,0,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4427,2,4,2,1.0,0,1,0,0,0,0,4.34,144,97,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4429,1,4,2,1.0,1,0,0,0,1,0,5.0,64,63,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4430,2,5,2,1.0,1,1,0,0,1,0,4.79,19,147,0,1.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4431,1,4,2,1.0,1,1,0,0,1,0,4.71,49,67,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4432,1,4,2,1.0,1,1,0,0,1,0,4.77,61,98,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4433,2,5,2,1.0,1,1,0,0,1,0,0.0,0,104,0,1.0,0.2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4434,2,4,3,1.0,1,1,0,0,1,0,4.8,10,151,0,1.5,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4435,1,6,3,1.0,1,1,0,0,1,0,4.93,30,103,0,3.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4437,1,4,2,1.0,1,1,0,0,0,0,4.87,71,344,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4438,1,4,2,1.0,1,1,0,0,1,1,4.32,65,93,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4439,2,5,4,1.0,1,1,0,0,1,0,4.5,8,170,0,2.0,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4440,1,4,1,1.0,1,1,0,0,1,0,4.86,14,109,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4441,1,4,3,1.0,1,0,0,0,0,0,0.0,0,150,0,3.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4443,1,4,2,1.0,1,1,0,0,1,0,4.88,65,107,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4444,1,4,2,1.0,1,1,0,0,1,1,4.89,27,82,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4445,1,4,1,1.0,1,1,0,0,1,0,4.4,286,133,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4446,1,4,2,1.0,1,0,0,0,0,0,4.92,12,146,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4447,1,4,2,1.0,1,1,0,0,0,0,4.8,387,267,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4448,5,12,7,2.5,1,1,0,0,1,0,4.87,71,495,0,1.4,0.20833333333333334,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4449,1,5,5,1.5,1,1,0,0,0,0,4.6,5,301,0,5.0,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4450,1,4,2,1.0,1,1,0,0,1,0,4.58,62,147,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4451,1,4,1,1.0,0,1,0,0,1,0,4.44,9,67,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4453,1,4,1,1.0,1,1,0,0,1,0,4.9,199,222,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4455,1,4,2,1.0,1,1,0,0,1,0,4.92,100,76,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4456,1,4,2,1.0,1,1,0,0,0,0,0.0,0,131,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4457,1,4,2,1.0,1,1,0,0,0,0,4.63,41,267,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4458,3,5,3,1.5,1,1,0,0,0,0,4.67,57,164,0,1.0,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4459,4,12,6,2.0,1,1,0,0,1,1,4.66,163,91,1,1.5,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4461,2,5,5,1.5,1,1,0,0,1,0,4.68,19,145,0,2.5,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4462,1,4,4,0.5,1,1,0,0,0,0,5.0,3,91,0,4.0,0.125,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4463,1,4,2,1.0,1,1,0,0,1,0,4.79,155,113,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4464,2,5,3,1.0,1,1,0,0,1,0,4.88,82,100,0,1.5,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4466,1,4,2,1.0,1,0,0,0,0,0,5.0,3,179,1,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4467,1,4,1,1.0,1,1,0,0,0,0,4.41,18,106,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4468,1,5,5,1.5,1,1,0,0,0,0,4.4,5,263,0,5.0,0.3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4469,1,4,2,1.0,0,1,0,0,1,0,4.92,13,85,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4470,2,4,2,1.0,0,0,0,0,0,0,4.96,72,109,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4471,3,6,3,1.0,1,1,0,0,0,0,4.25,32,144,1,1.0,0.16666666666666666,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4472,1,4,2,1.0,1,1,0,0,1,0,4.75,12,128,0,2.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4473,3,6,4,2.0,1,0,0,0,1,0,4.67,64,159,0,1.3333333333333333,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4474,1,4,2,1.0,1,1,0,0,1,0,3.78,9,168,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4475,1,4,1,1.0,1,1,0,0,0,0,5.0,13,103,0,1.0,0.25,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4476,2,5,3,1.0,1,0,0,0,0,0,4.92,13,177,0,1.5,0.2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4477,2,7,4,2.0,1,1,0,0,1,0,0.0,0,219,0,2.0,0.2857142857142857,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4478,2,4,2,1.0,1,1,0,0,0,0,4.85,61,100,1,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4479,1,4,2,1.0,1,1,0,0,1,0,5.0,4,117,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4480,2,4,2,1.0,1,1,0,0,1,0,4.93,28,140,1,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4481,2,4,2,1.0,1,1,0,0,1,0,4.68,53,92,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4482,0,4,1,1.0,1,1,0,0,1,1,4.45,12,67,0,0.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4483,3,6,3,2.0,1,1,0,0,1,0,0.0,0,178,1,1.0,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4484,1,4,1,1.0,1,1,0,0,0,0,4.8,5,134,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4485,1,4,2,1.0,1,1,0,0,1,0,4.25,4,66,0,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4486,1,4,1,1.0,0,1,0,0,1,0,5.0,15,85,0,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4487,1,4,2,1.0,1,1,0,0,0,0,0.0,0,142,1,2.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4488,2,4,2,1.0,1,1,0,0,1,0,4.94,140,123,1,1.0,0.25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4489,1,4,2,1.0,1,1,1,1,0,1,4.51,710,63,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4490,1,5,1,1.0,1,1,1,1,0,0,4.58,195,75,0,1.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4492,4,10,4,2.0,1,1,1,1,0,0,4.89,152,284,0,1.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4494,3,6,4,1.5,1,1,1,1,0,0,4.74,50,197,0,1.3333333333333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4496,1,4,2,1.0,1,1,0,1,0,0,4.9,131,238,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4499,1,4,2,1.0,1,1,0,1,0,0,4.83,40,146,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4500,2,4,3,2.0,1,1,1,1,0,0,4.84,166,267,0,1.5,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4502,2,4,1,1.0,1,1,1,1,0,0,5.0,3,141,0,0.5,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4503,2,6,4,1.0,0,1,0,1,0,0,4.5,6,161,0,2.0,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4504,1,5,6,1.0,1,1,1,1,0,0,4.77,311,144,0,6.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4505,2,4,2,1.0,1,1,1,1,0,0,4.86,59,200,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4506,1,4,2,1.0,1,1,1,1,0,0,4.88,77,140,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4508,1,4,3,1.0,1,1,1,1,0,0,4.7,84,114,0,3.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4509,1,4,2,1.0,1,0,0,1,0,0,0.0,0,125,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4510,2,5,6,2.5,1,1,1,1,0,0,4.78,23,226,0,3.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4511,2,4,4,1.5,1,1,0,1,0,0,4.57,53,377,0,2.0,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4513,2,7,5,2.0,1,1,1,1,0,0,4.94,72,267,0,2.5,0.2857142857142857,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4514,0,4,2,1.0,1,1,1,1,0,0,0.0,0,83,0,0.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4515,3,6,3,3.0,1,1,1,1,0,0,5.0,6,793,0,1.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4516,2,6,3,1.5,1,1,1,1,0,0,4.75,66,249,0,1.5,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4517,0,4,4,1.0,1,1,1,1,0,0,4.88,121,130,0,0.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4519,1,5,3,1.0,1,1,1,1,0,0,4.87,23,166,0,3.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4520,1,4,1,1.0,0,1,1,1,0,0,4.48,98,129,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4521,0,4,2,1.0,1,1,1,1,0,0,4.58,51,125,0,0.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4522,2,4,3,1.5,1,1,0,1,0,0,4.58,107,377,0,1.5,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4523,1,4,2,1.0,1,1,1,1,0,1,4.3,10,242,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4524,1,4,1,1.5,1,1,1,1,0,0,5.0,5,143,0,1.0,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4525,0,4,2,1.0,1,1,1,1,0,0,4.58,19,96,0,0.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4526,2,4,3,1.0,0,1,1,1,0,0,5.0,3,140,0,1.5,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4527,2,4,3,2.0,1,1,1,1,0,0,4.89,19,184,0,1.5,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4528,3,9,5,4.0,1,1,1,1,0,0,4.8,35,825,0,1.6666666666666667,0.4444444444444444,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4529,1,4,2,1.0,1,1,1,1,0,0,4.82,11,142,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4530,1,5,3,1.0,1,1,1,1,0,0,4.94,16,268,0,3.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4531,1,6,4,1.0,1,1,0,1,0,0,4.48,199,146,1,4.0,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4532,2,6,2,1.0,1,1,0,1,0,0,4.79,196,132,0,1.0,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4534,1,8,1,1.0,1,1,0,1,0,0,4.84,32,113,1,1.0,0.125,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4535,2,6,3,1.5,1,1,1,0,0,0,5.0,3,181,0,1.5,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4536,2,5,2,1.0,1,1,1,1,0,0,4.6,102,90,0,1.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4537,1,4,2,1.0,1,1,1,1,0,0,5.0,4,156,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4539,2,4,3,1.5,1,1,1,0,0,0,4.4,5,89,1,1.5,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4540,2,4,2,2.0,1,1,0,1,0,0,5.0,4,377,0,1.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4541,1,4,1,1.0,1,1,0,1,0,0,0.0,0,143,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4542,2,4,3,2.0,1,1,1,1,0,0,5.0,31,406,0,1.5,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4543,0,4,3,1.0,0,1,0,1,0,0,5.0,34,167,0,0.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4544,2,6,3,1.0,1,1,1,0,0,0,4.56,9,152,0,1.5,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4547,2,6,3,2.0,0,1,1,1,0,0,0.0,0,130,0,1.5,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4549,1,4,2,1.0,1,1,1,1,0,0,4.68,34,102,0,2.0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4550,2,4,2,2.0,1,1,1,1,0,0,4.85,72,254,0,1.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4551,1,4,3,1.0,1,1,1,1,0,0,4.28,343,142,0,3.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4552,2,4,2,1.0,1,1,0,1,0,0,4.77,26,113,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4553,2,6,4,2.0,1,1,1,1,0,0,4.5,6,531,0,2.0,0.3333333333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4554,1,4,2,1.0,1,1,1,1,0,0,0.0,0,161,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4555,1,6,6,1.0,1,1,0,1,0,0,4.7,37,125,1,6.0,0.16666666666666666,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4558,2,7,3,1.0,0,1,1,1,0,0,4.83,6,126,0,1.5,0.14285714285714285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4559,1,4,1,1.5,1,1,1,1,0,0,4.37,41,154,0,1.0,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4560,0,5,2,1.0,1,1,1,1,0,0,4.7,44,130,0,0.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4563,1,4,2,1.0,1,0,0,1,0,0,0.0,0,429,0,2.0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4565,0,4,2,1.0,0,1,0,0,0,0,4.51,124,93,0,0.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4566,2,4,2,1.0,1,1,1,1,0,0,4.83,6,219,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4567,1,4,2,1.0,1,0,0,1,0,0,0.0,0,141,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4568,2,4,2,1.0,1,1,1,0,0,0,4.75,4,149,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4569,2,6,3,1.0,1,1,1,1,0,0,4.57,90,466,0,1.5,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4570,2,4,3,1.0,1,1,1,0,0,0,0.0,0,175,0,1.5,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4571,1,4,1,1.0,1,1,1,0,0,0,0.0,0,75,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4572,1,4,3,1.0,1,1,1,1,0,0,5.0,9,125,0,3.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4574,1,4,2,1.0,1,1,1,1,0,0,4.72,25,136,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4575,2,4,2,2.0,1,1,1,1,0,0,4.67,9,274,0,1.0,0.5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4576,1,4,2,1.5,1,1,1,1,0,0,4.9,109,133,0,2.0,0.375,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4577,1,4,2,1.0,1,1,1,1,0,0,4.8,5,203,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4578,1,4,1,1.0,1,0,0,1,0,0,0.0,0,173,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4579,1,4,2,1.0,1,1,1,1,0,0,4.75,96,103,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4581,1,4,2,1.0,1,1,1,1,0,0,4.33,3,154,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4582,1,4,2,1.0,1,1,1,1,0,1,4.79,33,156,0,2.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4583,0,4,2,1.0,1,1,0,1,0,0,4.83,59,96,0,0.0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4584,2,6,3,1.0,1,1,1,1,0,0,4.6,5,164,0,1.5,0.16666666666666666,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4586,1,5,4,1.0,0,1,1,1,0,0,4.25,8,131,0,4.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4588,2,5,3,2.0,1,1,1,0,0,0,0.0,0,239,0,1.5,0.4,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4589,0,4,1,1.0,1,0,0,0,0,0,0.0,0,506,0,0.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4591,2,4,2,1.0,1,1,1,1,0,0,4.9,30,202,0,1.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4593,2,5,3,1.0,1,1,1,1,0,0,4.59,39,236,0,1.5,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4594,1,4,2,1.0,1,1,1,1,0,0,0.0,0,237,0,2.0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4595,1,4,4,1.0,1,1,1,1,0,0,4.63,8,287,0,4.0,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
4596,3,7,4,3.0,1,1,1,1,0,0,5.0,3,684,0,1.3333333333333333,0.42857142857142855,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4597,1,4,4,2.0,1,1,0,1,0,0,4.48,273,163,1,4.0,0.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
